order_id,distance_km,weather,traffic_level,restaurant_load,courier_experience_years,hour,weekday,delivery_time_min
4408,3.71,RAIN,HIGH,high,8.4,22,3,44.4
4409,8.26,RAIN,high,medium,3.1,21,4,46.1
4410,11.54,Sunny,high,medium,9.1,10,6,43.7
4411,2.46,sunny,medium,medium,10.0,3,3,11.3
4412,1.08,Sunny,HIGH,low,9.2,11,1,5.0
4413,13.74,RAIN,high,medium,7.9,22,2,65.9
4414,13.19,snow,HIGH,high,8.2,9,3,83.6
4415,8.8,Sunny,medium,high,6.0,13,2,50.5
4416,10.3,RAIN,HIGH,high,2.3,17,6,72.9
4417,8.89,RAIN,medium,low,6.9,5,5,35.8
4418,1.46,sunny,medium,low,7.3,4,3,5.0
4419,7.37,rain,medium,medium,9.9,1,0,34.9
4420,4.36,Sunny,high,low,5.6,12,2,24.4
4421,2.87,Sunny,low,high,3.1,22,4,9.5
4422,19.18,Sunny,low,high,7.0,13,4,65.2
4423,12.39,RAIN,high,high,9.8,2,3,52.2
4424,14.84,sunny,HIGH,low,2.2,22,4,45.6
4425,6.99,RAIN,high,high,3.6,10,6,56.9
4426,8.47,RAIN,HIGH,medium,5.6,21,4,53.1
4427,5.5,snow,medium,low,2.1,22,2,32.4
4428,2.84,sunny,high,high,0.7,3,6,43.1
4429,4.4,Sunny,low,high,3.7,12,3,31.4
4430,16.15,rain,HIGH,low,8.7,7,2,67.0
4431,13.87,Sunny,high,low,0.9,7,3,55.4
4432,11.39,RAIN,high,medium,4.6,22,4,62.2
4433,10.03,sunny,HIGH,low,7.7,12,6,36.4
4434,18.53,sunny,medium,high,9.6,22,3,65.1
4435,2.38,sunny,medium,medium,9.9,9,5,5.0
4436,6.33,snow,medium,high,4.5,12,3,51.7
4437,7.65,Sunny,medium,high,9.5,12,1,31.8
4438,15.87,snow,HIGH,high,0.8,23,3,98.3
4439,19.86,rain,low,low,7.6,16,1,63.4
4440,5.57,RAIN,high,low,6.6,5,2,28.8
4441,17.61,snow,high,high,2.9,1,1,98.5
4442,16.78,snow,medium,low,5.3,16,6,67.6
4443,5.27,,HIGH,high,1.7,11,2,63.6
4444,8.59,sunny,low,low,8.8,22,3,16.5
4445,8.78,RAIN,low,low,3.9,5,2,35.0
4446,19.59,Sunny,high,low,6.4,4,4,71.1
4447,4.44,RAIN,medium,medium,2.0,4,5,37.2
4448,16.18,sunny,high,low,2.5,8,3,50.4
4449,7.35,RAIN,high,medium,9.9,21,6,41.3
4450,14.89,,low,medium,7.7,2,1,65.8
4451,8.98,rain,HIGH,medium,9.6,22,5,48.1
4452,11.99,snow,low,high,3.3,19,0,58.7
4453,16.82,rain,high,low,2.1,4,5,67.7
4454,16.28,RAIN,medium,high,5.3,6,3,68.0
4455,17.46,Sunny,medium,medium,5.2,11,6,59.8
4456,2.13,RAIN,HIGH,low,2.2,6,6,29.9
4457,14.15,sunny,HIGH,high,7.5,9,5,71.1
4458,3.66,RAIN,HIGH,medium,3.9,7,5,38.4
4459,8.9,rain,high,high,2.3,16,4,65.0
4460,11.42,snow,high,high,3.7,4,2,73.1
4461,8.65,Sunny,HIGH,low,5.9,14,5,33.1
4462,10.87,RAIN,medium,low,7.4,8,1,50.1
4463,19.93,RAIN,medium,high,5.1,22,6,85.4
4464,3.57,snow,medium,low,5.5,10,1,26.3
4465,13.83,Sunny,high,low,1.8,12,4,56.4
4466,8.52,RAIN,low,high,9.2,17,5,44.7
4467,3.53,RAIN,medium,low,9.3,16,5,16.9
4468,4.02,rain,medium,low,7.0,23,4,22.8
4469,19.04,rain,medium,medium,0.7,8,3,83.1
4470,17.71,sunny,HIGH,low,5.6,9,0,62.2
4471,18.23,snow,high,medium,6.5,4,0,90.5
4472,19.84,Sunny,HIGH,high,9.9,10,2,74.6
4473,4.96,RAIN,HIGH,medium,10.0,21,1,31.8
4474,7.75,RAIN,low,high,8.6,14,3,37.5
4475,13.72,sunny,HIGH,low,1.1,1,1,48.2
4476,10.19,RAIN,low,low,9.6,20,3,30.9
4477,8.95,snow,HIGH,medium,6.3,19,4,57.3
4478,7.8,sunny,medium,high,8.1,23,2,34.6
4479,12.28,snow,high,low,4.4,23,4,69.1
4480,11.94,sunny,HIGH,medium,3.5,13,1,47.0
4481,4.07,RAIN,low,medium,4.9,4,6,25.4
4482,9.96,sunny,high,medium,1.9,23,2,39.3
4483,11.52,rain,low,low,3.9,5,5,42.8
4484,11.84,,medium,high,8.6,21,6,48.2
4485,4.99,RAIN,HIGH,low,0.9,14,3,42.2
4486,15.1,Sunny,high,low,1.9,3,3,59.7
4487,1.48,RAIN,medium,high,1.7,9,2,29.8
4488,7.74,Sunny,HIGH,medium,4.3,18,4,37.6
4489,15.82,,HIGH,low,10.0,8,2,57.4
4490,11.71,Sunny,low,medium,2.1,20,4,44.8
4491,5.96,sunny,low,medium,1.9,9,2,31.1
4492,14.2,Sunny,medium,high,9.2,3,4,52.0
4493,11.78,RAIN,low,high,8.9,21,0,44.7
4494,16.13,snow,medium,high,0.8,3,2,86.0
4495,14.97,Sunny,medium,medium,7.6,5,4,52.7
4496,12.59,Sunny,medium,medium,6.7,7,5,44.5
4497,10.28,Sunny,,low,7.8,15,1,21.6
4498,3.53,RAIN,high,medium,5.2,7,6,35.0
4499,5.97,Sunny,medium,high,9.9,15,6,17.6
4500,8.96,RAIN,high,high,0.9,5,6,64.7
4501,12.39,RAIN,HIGH,high,2.7,16,1,72.0
4502,10.76,snow,low,high,4.3,0,2,60.0
4503,6.48,sunny,low,medium,4.8,18,2,22.1
4504,1.12,RAIN,high,high,9.3,17,3,41.0
4505,10.43,rain,HIGH,low,5.8,16,4,49.4
4506,6.43,Sunny,HIGH,medium,0.9,16,2,43.2
4507,14.96,rain,medium,high,4.4,11,1,69.3
4508,1.45,Sunny,low,low,4.5,11,1,5.0
4509,12.11,snow,HIGH,high,9.7,5,6,80.4
4510,18.89,RAIN,HIGH,medium,6.2,6,1,83.1
4511,4.31,sunny,medium,medium,6.5,7,4,21.0
4512,9.96,RAIN,medium,low,7.3,2,0,42.3
4513,2.74,Sunny,high,medium,7.8,16,2,22.7
4514,12.89,sunny,low,low,6.5,20,6,32.1
4515,11.46,RAIN,HIGH,high,,7,0,74.7
4516,8.74,sunny,high,medium,8.8,10,4,34.4
4517,10.91,Sunny,,high,7.5,19,6,35.6
4518,18.03,snow,high,high,7.5,17,5,91.3
4519,4.73,,low,medium,10.0,15,2,26.7
4520,1.43,RAIN,low,high,8.1,12,3,13.6
4521,17.37,rain,,low,8.4,8,2,58.7
4522,11.97,Sunny,low,low,9.5,18,2,20.4
4523,17.92,RAIN,medium,low,1.9,6,2,54.7
4524,12.34,RAIN,HIGH,medium,5.2,16,6,64.2
4525,16.39,,medium,high,6.0,7,6,82.5
4526,9.16,,high,high,3.6,7,2,56.9
4527,15.25,Sunny,high,high,8.5,2,5,60.9
4528,18.35,sunny,low,high,7.7,15,2,63.3
4529,11.87,Sunny,low,low,,11,4,22.8
4530,4.43,,medium,medium,10.0,14,2,27.2
4531,6.11,snow,medium,low,3.0,20,5,30.6
4532,4.77,rain,medium,low,7.5,3,4,19.1
4533,5.69,RAIN,high,medium,,22,2,40.2
4534,6.82,snow,medium,medium,3.5,6,2,52.2
4535,11.55,RAIN,HIGH,low,2.0,10,4,61.2
4536,12.17,rain,HIGH,high,9.0,23,2,71.8
4537,9.1,Sunny,high,medium,6.2,4,5,31.8
4538,12.69,RAIN,medium,medium,8.3,12,6,57.6
4539,2.55,sunny,medium,low,5.7,10,1,5.0
4540,2.67,Sunny,low,high,2.6,4,2,28.4
4541,4.26,Sunny,HIGH,medium,3.7,7,3,41.5
4542,10.84,rain,high,low,4.1,20,4,58.6
4543,5.07,rain,medium,medium,9.7,16,5,21.3
4544,6.38,snow,low,high,0.6,10,2,47.2
4545,8.61,snow,high,low,9.9,18,2,45.4
4546,16.43,sunny,high,low,9.8,17,4,55.4
4547,1.26,Sunny,HIGH,high,10.0,9,0,16.5
4548,13.34,sunny,medium,low,5.0,4,5,29.7
4549,13.71,sunny,high,high,9.7,23,5,64.9
4550,16.17,rain,low,low,4.3,0,1,50.3
4551,18.72,sunny,low,high,0.7,16,6,74.9
4552,1.38,sunny,high,medium,2.6,16,6,26.9
4553,3.92,RAIN,low,medium,9.5,0,1,18.3
4554,17.84,snow,high,medium,0.6,0,2,99.0
4555,9.71,snow,low,low,5.7,22,4,49.7
4556,11.73,Sunny,high,high,1.2,21,3,67.6
4557,13.6,snow,high,high,3.2,8,2,90.9
4558,13.9,Sunny,high,medium,1.3,3,1,64.1
4559,18.7,RAIN,low,medium,8.7,8,2,60.5
4560,19.94,snow,high,medium,6.1,13,4,96.0
4561,14.68,RAIN,HIGH,high,9.1,14,5,74.2
4562,6.46,snow,high,medium,-5.0,15,5,55.4
4563,17.72,snow,medium,low,9.7,15,5,68.2
4564,1.94,RAIN,medium,medium,5.3,12,5,19.2
4565,5.39,sunny,HIGH,medium,6.6,13,6,35.9
4566,18.05,sunny,high,high,6.0,21,3,74.3
4567,5.87,sunny,medium,low,5.1,20,0,18.5
4568,5.19,sunny,high,high,8.5,8,6,37.9
4569,3.62,snow,medium,low,6.6,22,3,22.7
4570,17.32,rain,low,low,8.1,8,2,60.0
4571,10.5,RAIN,low,medium,8.0,20,1,38.7
4572,13.82,rain,HIGH,medium,2.3,3,4,65.7
4573,5.54,rain,HIGH,high,6.7,9,2,48.6
4574,15.4,Sunny,high,high,2.4,2,0,68.4
4575,15.44,sunny,HIGH,high,6.0,20,4,66.2
4576,6.94,snow,high,low,6.9,8,4,44.5
4577,8.8,sunny,low,high,10.0,18,4,28.7
4578,4.98,sunny,low,low,0.8,15,2,20.8
4579,19.55,rain,medium,low,1.4,15,0,72.5
4580,13.27,Sunny,high,low,1.2,16,2,54.2
4581,18.76,sunny,low,low,4.3,17,4,48.7
4582,6.76,RAIN,low,low,8.3,9,4,21.7
4583,15.86,RAIN,high,medium,8.5,20,6,69.2
4584,15.55,sunny,medium,low,7.5,18,1,42.2
4585,14.14,rain,medium,low,9.0,21,3,50.2
4586,19.35,rain,,medium,3.6,14,2,71.0
4587,8.48,snow,medium,medium,1.3,14,0,62.2
4588,3.48,Sunny,low,medium,1.1,10,6,5.0
4589,13.76,rain,high,high,8.6,7,4,70.5
4590,14.86,snow,high,high,7.4,21,2,92.5
4591,11.93,RAIN,low,low,7.1,15,3,43.3
4592,4.93,RAIN,low,low,3.7,9,2,21.1
4593,10.58,RAIN,low,low,4.1,8,3,32.8
4594,6.93,sunny,HIGH,low,9.6,14,2,23.6
4595,9.12,Sunny,high,medium,1.1,21,1,61.0
4596,13.26,snow,high,high,7.9,4,2,83.8
4597,15.16,Sunny,high,medium,3.4,19,6,54.9
4598,5.41,sunny,medium,high,0.9,1,5,35.6
4599,8.7,snow,low,medium,7.6,21,1,41.0
4600,6.11,snow,low,low,3.6,15,3,27.7
4601,4.77,rain,low,high,7.4,17,4,32.8
4602,15.88,Sunny,HIGH,low,7.2,15,4,49.1
4603,18.28,Sunny,high,high,5.6,4,2,85.9
4604,8.03,rain,,high,,0,0,46.3
4605,15.27,RAIN,HIGH,low,6.0,18,2,60.0
4606,18.04,sunny,low,low,3.2,9,1,46.3
4607,17.08,Sunny,medium,low,7.5,20,1,50.6
4608,4.47,rain,high,medium,6.1,12,3,43.2
4609,19.17,snow,HIGH,high,0.6,22,2,105.5
4610,8.16,rain,low,high,9.1,23,3,43.5
4611,7.45,RAIN,high,high,5.7,22,0,63.8
4612,2.19,sunny,HIGH,low,8.8,22,4,12.7
4613,10.24,RAIN,high,high,8.9,10,4,54.9
4614,3.07,snow,high,high,4.7,14,2,57.5
4615,5.72,snow,medium,low,5.3,1,3,36.5
4616,7.02,snow,high,low,4.4,5,3,49.2
4617,16.37,snow,HIGH,high,4.8,20,0,97.1
4618,17.63,rain,high,medium,9.0,10,3,80.1
4619,6.75,snow,,low,8.0,14,5,46.6
4620,17.32,snow,high,medium,1.7,8,5,80.5
4621,17.29,rain,low,medium,6.3,11,1,61.9
4622,15.53,snow,medium,medium,10.0,3,5,67.7
4623,3.79,RAIN,low,medium,6.2,22,5,33.9
4624,14.12,RAIN,medium,low,8.0,23,1,48.4
4625,18.96,Sunny,HIGH,high,7.8,13,5,76.7
4626,13.97,RAIN,medium,high,3.8,21,5,70.8
4627,7.3,sunny,high,low,4.0,2,1,30.6
4628,10.51,sunny,high,low,7.4,20,2,34.2
4629,13.27,sunny,low,medium,5.2,16,6,32.6
4630,10.7,rain,medium,medium,5.9,12,1,44.0
4631,3.28,RAIN,HIGH,low,7.3,7,1,16.5
4632,6.93,sunny,HIGH,high,7.9,11,5,42.7
4633,16.25,Sunny,high,medium,3.1,11,4,68.1
4634,17.37,rain,HIGH,low,1.9,11,6,78.3
4635,3.61,Sunny,high,low,3.3,1,5,16.7
4636,19.1,RAIN,high,low,5.3,9,2,68.7
4637,7.25,snow,high,medium,3.8,22,1,69.5
4638,13.58,Sunny,low,low,5.9,8,0,33.3
4639,15.28,snow,low,high,1.0,0,1,83.1
4640,16.43,rain,high,low,5.3,3,6,68.6
4641,18.97,Sunny,high,medium,4.0,22,2,77.8
4642,6.95,Sunny,high,high,5.6,13,6,45.3
4643,17.31,rain,HIGH,high,4.5,15,3,82.5
4644,3.5,rain,high,low,3.2,17,6,34.4
4645,14.4,sunny,high,low,9.1,1,5,48.8
4646,15.1,RAIN,medium,high,2.3,5,4,64.1
4647,13.88,Sunny,medium,low,7.0,2,4,39.7
4648,5.79,Sunny,medium,medium,9.3,19,5,16.3
4649,17.59,rain,,high,5.6,18,5,72.7
4650,4.21,rain,high,low,8.8,12,2,31.9
4651,2.02,RAIN,medium,high,1.7,16,1,33.7
4652,14.63,rain,HIGH,low,5.2,13,0,62.4
4653,10.03,snow,HIGH,low,4.8,21,1,59.8
4654,17.13,snow,,medium,0.6,10,1,82.5
4655,8.28,snow,low,low,4.7,15,0,38.7
4656,4.2,snow,,low,4.0,10,4,50.1
4657,16.89,RAIN,HIGH,low,6.9,17,1,64.0
4658,11.43,Sunny,medium,medium,9.4,1,3,26.3
4659,4.59,snow,medium,low,1.3,22,3,37.4
4660,14.69,rain,high,low,3.6,20,2,60.1
4661,10.71,snow,HIGH,low,4.7,7,2,56.0
4662,12.48,RAIN,medium,high,4.8,13,6,61.6
4663,9.76,rain,medium,medium,7.9,1,0,43.2
4664,16.75,snow,high,high,4.7,12,0,93.7
4665,16.76,Sunny,HIGH,medium,0.8,9,2,69.0
4666,14.48,rain,medium,medium,7.2,7,5,55.8
4667,3.0,rain,high,high,8.9,6,1,38.1
4668,16.94,Sunny,medium,medium,5.4,12,5,56.3
4669,13.75,rain,low,medium,6.0,23,4,42.1
4670,14.24,snow,low,high,2.0,18,3,79.7
4671,7.9,rain,medium,low,2.6,23,0,28.3
4672,17.71,snow,HIGH,medium,2.7,14,2,88.5
4673,14.78,Sunny,low,high,4.6,21,3,46.0
4674,3.14,sunny,high,medium,9.3,1,5,21.1
4675,8.75,Sunny,medium,high,5.5,21,0,36.1
4676,17.84,,high,low,2.3,4,0,84.8
4677,1.9,RAIN,low,medium,3.0,18,6,15.4
4678,19.27,Sunny,HIGH,low,4.1,0,1,62.6
4679,13.9,RAIN,high,low,6.4,6,0,46.5
4680,13.0,RAIN,low,high,4.7,17,4,55.4
4681,6.14,snow,low,medium,4.2,0,0,34.3
4682,5.73,snow,low,medium,5.9,0,4,39.7
4683,18.9,sunny,high,medium,2.8,6,5,85.7
4684,6.67,rain,low,medium,1.2,16,6,44.7
4685,15.73,Sunny,medium,medium,0.7,5,1,57.9
4686,8.47,snow,low,high,2.9,19,6,53.0
4687,3.65,Sunny,medium,medium,1.4,11,4,11.5
4688,1.2,RAIN,HIGH,low,3.7,19,5,22.1
4689,11.34,rain,medium,low,7.8,14,3,35.1
4690,19.54,sunny,HIGH,medium,7.3,12,6,68.2
4691,8.01,Sunny,HIGH,high,6.3,11,6,38.3
4692,7.79,rain,medium,high,8.6,20,0,46.6
4693,7.54,sunny,HIGH,medium,3.2,1,6,43.3
4694,10.89,Sunny,medium,low,8.9,20,2,22.4
4695,9.37,rain,high,medium,4.3,17,2,59.2
4696,17.72,snow,,medium,4.3,3,4,90.3
4697,10.6,Sunny,medium,medium,4.4,9,1,41.2
4698,10.65,rain,HIGH,high,1.4,10,4,74.1
4699,3.63,sunny,,high,9.8,20,6,16.0
4700,19.67,rain,medium,low,1.8,5,6,67.7
4701,5.75,snow,low,low,3.7,5,5,38.1
4702,2.39,Sunny,HIGH,medium,3.5,8,6,28.8
4703,13.6,Sunny,HIGH,low,1.2,19,5,58.3
4704,12.31,Sunny,high,medium,1.9,12,6,50.0
4705,8.89,snow,,low,0.9,4,6,43.3
4706,9.02,sunny,low,medium,3.3,5,4,37.7
4707,15.92,Sunny,high,high,8.7,3,4,64.1
4708,4.72,sunny,HIGH,medium,3.7,5,3,33.0
4709,16.58,rain,HIGH,high,1.7,17,5,93.7
4710,13.33,,high,high,6.6,12,3,70.2
4711,8.96,sunny,low,low,10.0,22,4,17.8
4712,9.7,Sunny,HIGH,low,2.7,2,1,38.2
4713,5.88,RAIN,HIGH,high,3.2,9,0,52.4
4714,15.29,RAIN,medium,medium,9.7,3,5,58.1
4715,10.74,,high,medium,2.2,14,2,72.5
4716,7.1,snow,HIGH,low,5.4,11,3,46.2
4717,12.32,RAIN,low,medium,2.8,14,5,37.3
4718,19.92,rain,medium,medium,9.4,20,0,66.8
4719,9.27,Sunny,high,medium,9.8,9,3,37.0
4720,18.49,Sunny,low,high,8.2,11,5,60.6
4721,7.56,rain,HIGH,high,3.5,21,3,67.0
4722,2.04,rain,high,medium,4.3,7,3,38.3
4723,4.88,RAIN,high,low,2.8,20,4,34.0
4724,8.96,snow,low,medium,9.0,20,6,45.6
4725,5.17,rain,high,low,9.2,2,4,16.1
4726,1.0,snow,low,high,4.5,6,3,38.7
4727,18.39,sunny,,medium,6.7,17,3,66.6
4728,17.03,Sunny,medium,medium,2.1,2,6,61.5
4729,15.1,RAIN,low,low,4.6,14,2,49.9
4730,4.19,Sunny,medium,low,6.5,1,0,14.9
4731,3.29,RAIN,high,medium,4.2,14,6,35.1
4732,2.28,sunny,low,medium,3.9,12,0,13.3
4733,14.76,Sunny,HIGH,low,0.5,23,1,60.5
4734,18.65,sunny,low,high,8.1,19,6,61.8
4735,9.18,RAIN,low,low,8.9,9,1,26.3
4736,3.26,rain,low,medium,9.7,23,1,12.6
4737,10.74,Sunny,medium,high,7.3,23,4,42.6
4738,7.63,sunny,medium,high,5.7,23,4,34.1
4739,8.12,Sunny,high,high,3.1,23,2,52.7
4740,12.81,Sunny,high,high,10.0,7,4,50.8
4741,14.66,Sunny,high,medium,6.1,15,1,59.0
4742,3.1,snow,high,high,7.0,15,5,58.5
4743,1.68,sunny,low,low,7.0,1,3,5.0
4744,19.89,sunny,medium,low,8.5,8,1,56.7
4745,5.42,Sunny,medium,low,0.6,7,2,8.9
4746,2.02,rain,medium,medium,2.6,10,3,17.0
4747,4.61,Sunny,medium,high,6.8,0,4,25.0
4748,1.74,snow,high,low,9.0,20,3,29.0
4749,8.44,RAIN,low,low,7.0,10,5,27.1
4750,16.25,snow,medium,low,4.4,17,2,79.4
4751,7.48,rain,HIGH,high,3.9,20,4,54.8
4752,9.44,Sunny,low,low,7.5,14,0,19.7
4753,13.84,sunny,HIGH,high,7.5,23,1,58.9
4754,10.67,Sunny,low,high,6.3,8,6,43.1
4755,17.37,rain,low,high,3.3,8,5,67.4
4756,17.45,sunny,low,medium,9.3,0,5,44.7
4757,1.19,snow,HIGH,medium,5.7,6,6,34.2
4758,15.78,,medium,high,8.0,11,1,71.9
4759,9.75,,medium,high,2.5,23,2,56.9
4760,19.79,Sunny,HIGH,medium,3.8,9,2,78.2
4761,10.18,snow,medium,medium,8.8,18,5,51.0
4762,19.75,rain,high,high,1.0,15,1,104.1
4763,15.34,,medium,medium,,5,3,60.8
4764,5.72,snow,high,low,5.1,10,0,55.9
4765,11.23,Sunny,high,high,7.6,18,0,60.9
4766,19.85,sunny,high,high,3.2,18,2,78.3
4767,17.29,Sunny,HIGH,medium,2.6,17,2,73.9
4768,2.85,Sunny,medium,low,9.3,14,3,8.7
4769,14.42,snow,medium,medium,5.9,15,2,66.1
4770,7.57,RAIN,HIGH,low,1.5,13,0,48.0
4771,1.13,snow,HIGH,low,2.3,7,1,28.2
4772,8.67,sunny,medium,high,10.0,7,5,29.0
4773,5.46,snow,HIGH,low,2.4,1,0,47.2
4774,16.56,rain,HIGH,high,6.3,5,3,75.3
4775,7.41,Sunny,high,low,4.5,12,1,32.1
4776,16.72,RAIN,HIGH,high,8.9,12,1,82.7
4777,1.01,sunny,high,low,7.7,20,5,5.0
4778,6.85,Sunny,low,medium,6.2,11,0,13.4
4779,5.58,snow,high,low,0.6,1,6,43.1
4780,5.44,rain,high,medium,,20,1,43.7
4781,2.3,snow,HIGH,low,4.7,19,1,27.5
4782,4.56,Sunny,medium,low,9.3,11,2,9.0
4783,11.56,sunny,low,high,,16,1,50.0
4784,6.54,RAIN,low,low,7.1,5,3,16.2
4785,8.93,Sunny,low,low,,6,1,21.1
4786,8.16,sunny,medium,low,7.6,5,2,21.2
4787,17.64,Sunny,low,medium,3.7,20,4,56.7
4788,18.2,rain,low,high,3.8,3,4,72.5
4789,10.37,snow,medium,high,1.6,20,3,67.7
4790,7.27,RAIN,low,low,1.9,8,5,30.0
4791,3.03,sunny,HIGH,low,2.3,4,5,19.3
4792,19.11,,HIGH,medium,3.6,9,6,83.2
4793,2.14,RAIN,high,low,9.0,14,6,30.3
4794,6.66,RAIN,high,high,4.0,7,3,60.2
4795,6.66,sunny,high,high,7.4,22,1,46.6
4796,7.09,sunny,HIGH,medium,1.3,3,1,40.0
4797,262.66474919762004,RAIN,HIGH,medium,6.1,4,4,28.4
4798,15.88,snow,HIGH,high,5.1,6,4,103.9
4799,3.33,Sunny,high,medium,9.8,5,0,17.1
4800,13.06,RAIN,high,low,8.5,12,4,55.5
4801,3.35,rain,high,low,4.8,18,6,33.2
4802,2.34,RAIN,high,medium,7.9,9,4,26.6
4803,18.28,sunny,high,high,2.3,14,3,86.6
4804,4.61,Sunny,high,medium,5.8,2,0,28.9
4805,16.6,rain,HIGH,high,1.2,17,5,87.0
4806,11.35,Sunny,medium,medium,3.8,13,0,38.6
4807,2.48,Sunny,medium,medium,2.6,2,1,11.3
4808,19.15,rain,high,medium,7.3,10,1,71.4
4809,5.69,RAIN,medium,low,5.2,9,0,39.9
4810,17.33,RAIN,medium,low,7.6,16,0,65.2
4811,4.21,RAIN,HIGH,high,5.4,12,1,46.7
4812,17.22,snow,high,medium,1.3,1,6,99.9
4813,1.25,RAIN,high,low,7.5,12,3,26.9
4814,10.72,rain,medium,medium,8.4,18,3,47.1
4815,15.62,snow,high,high,9.1,4,3,84.2
4816,18.76,RAIN,high,low,5.9,15,3,79.6
4817,18.27,snow,high,high,7.7,9,1,100.1
4818,16.57,rain,high,low,7.6,11,6,69.5
4819,17.88,RAIN,medium,medium,2.0,19,2,71.6
4820,4.79,sunny,low,high,2.1,12,4,28.7
4821,6.4,rain,medium,low,1.2,20,4,34.1
4822,6.49,Sunny,HIGH,low,3.5,15,4,28.4
4823,8.16,Sunny,low,medium,5.0,21,4,27.3
4824,8.47,rain,low,high,10.0,20,1,44.7
4825,11.35,Sunny,low,high,4.6,0,2,51.2
4826,4.04,rain,medium,high,7.4,21,1,35.7
4827,14.13,,HIGH,medium,7.1,8,2,55.0
4828,4.18,rain,medium,low,2.4,15,1,28.9
4829,6.9,RAIN,,low,1.1,18,6,40.0
4830,10.56,RAIN,medium,high,5.7,14,0,53.0
4831,16.13,snow,medium,low,7.2,17,2,71.1
4832,15.05,Sunny,medium,high,10.0,21,4,62.5
4833,13.27,Sunny,low,medium,3.9,11,2,47.8
4834,3.96,rain,medium,medium,9.0,13,5,22.7
4835,11.39,Sunny,HIGH,medium,4.1,2,3,40.3
4836,2.66,RAIN,HIGH,high,,3,2,43.5
4837,8.17,sunny,HIGH,low,6.2,5,5,34.7
4838,8.86,rain,low,medium,1.0,15,3,45.1
4839,1.76,Sunny,medium,high,1.2,12,5,16.7
4840,6.21,RAIN,,high,0.7,11,3,46.1
4841,19.16,snow,high,medium,4.0,21,0,104.0
4842,19.12,,low,medium,7.6,11,2,50.1
4843,7.69,sunny,HIGH,medium,2.1,1,5,45.4
4844,1.82,sunny,HIGH,low,6.3,12,6,9.6
4845,4.4,Sunny,medium,low,3.2,2,0,16.9
4846,8.45,Sunny,HIGH,high,8.1,12,4,44.6
4847,19.01,RAIN,medium,medium,8.1,1,2,75.3
4848,3.68,Sunny,medium,medium,7.9,18,1,13.8
4849,15.51,snow,high,low,5.5,8,1,79.9
4850,3.06,RAIN,low,medium,3.2,19,1,32.9
4851,19.64,rain,medium,high,8.2,0,6,84.0
4852,8.25,snow,medium,medium,2.3,12,5,56.9
4853,15.73,RAIN,medium,low,3.3,1,5,64.0
4854,7.51,RAIN,high,high,2.2,14,3,62.7
4855,12.93,sunny,medium,high,6.9,18,1,47.5
4856,4.65,RAIN,low,medium,7.0,15,4,18.3
4857,3.77,snow,low,high,6.7,10,5,41.7
4858,18.82,Sunny,HIGH,medium,4.4,14,6,70.1
4859,18.44,snow,low,medium,1.5,5,2,76.9
4860,17.86,rain,HIGH,low,9.2,13,5,66.6
4861,12.88,RAIN,low,high,5.3,5,2,48.6
4862,16.36,RAIN,,medium,4.4,18,6,72.5
4863,2.31,RAIN,medium,medium,6.1,4,5,17.9
4864,7.36,RAIN,high,medium,2.3,10,3,63.6
4865,6.96,sunny,high,high,1.8,3,3,52.5
4866,13.08,sunny,high,high,4.4,8,3,61.9
4867,7.76,Sunny,medium,high,2.7,8,4,36.2
4868,3.82,RAIN,high,medium,2.8,16,5,27.9
4869,12.33,rain,low,high,9.0,7,2,43.9
4870,16.47,Sunny,HIGH,medium,5.5,14,6,56.5
4871,8.26,RAIN,medium,high,5.1,8,5,43.8
4872,3.51,sunny,high,high,7.1,4,6,32.0
4873,4.74,rain,low,medium,9.5,3,0,18.9
4874,5.51,Sunny,low,high,1.6,19,3,25.1
4875,6.7,rain,medium,medium,,17,1,31.8
4876,13.21,RAIN,medium,high,6.0,8,6,55.3
4877,12.42,snow,high,high,1.9,20,0,87.2
4878,14.23,rain,HIGH,high,3.3,2,6,82.5
4879,7.89,rain,high,high,5.1,21,0,60.0
4880,16.66,sunny,high,low,7.1,8,6,61.9
4881,4.88,RAIN,medium,medium,2.8,8,3,25.7
4882,9.91,rain,high,low,5.6,20,1,48.2
4883,16.22,RAIN,,high,7.0,23,3,75.5
4884,4.42,sunny,HIGH,high,4.8,3,6,31.7
4885,3.09,RAIN,low,medium,8.7,20,3,8.8
4886,17.79,,low,medium,8.8,6,1,62.2
4887,7.52,sunny,HIGH,medium,5.0,6,0,43.1
4888,13.99,Sunny,low,medium,9.7,22,0,45.4
4889,1.48,RAIN,high,high,1.2,7,6,44.8
4890,14.11,snow,HIGH,medium,0.5,20,5,79.6
4891,7.01,Sunny,HIGH,low,4.1,0,1,34.5
4892,2.06,sunny,medium,medium,6.2,8,0,22.5
4893,12.59,snow,low,medium,6.5,22,4,59.6
4894,5.58,rain,medium,low,5.0,11,3,25.2
4895,8.35,rain,high,low,1.7,5,6,49.4
4896,2.53,Sunny,HIGH,low,2.1,12,4,25.6
4897,3.8,snow,high,low,8.6,4,4,36.0
4898,6.66,RAIN,low,medium,8.7,20,5,26.0
4899,2.71,snow,medium,low,6.9,18,5,21.5
4900,18.31,Sunny,low,high,6.8,0,5,63.5
4901,1.11,RAIN,high,medium,6.2,21,4,21.5
4902,10.19,RAIN,medium,high,,23,2,55.8
